Unnamed: 0.1,x,y,color
1087,230.37816242869647,141.27040594499005,2
464,281.26431805783244,127.4195648934264,0
1237,157.53056648222952,158.89025235521927,3
68,107.35405726001136,175.95825976321908,0
1151,148.11864054226945,161.8091484654421,3
377,248.7746579568497,38.54228597020909,0
168,84.61791721669938,92.92049451148358,0
5,150.15942676472315,204.9133903095133,0
1174,145.500391244503,147.4057851783843,3
371,246.40106763583347,43.354862711828105,0
1033,223.22893029891617,160.01772772018478,2
325,198.58000001044056,23.48626723883831,0
1064,223.140569746713,145.42273330271968,2
1159,141.6597701031347,152.991808740777,3
288,158.79132952614563,28.93048261992749,0
149,84.82443855898427,105.5695208584636,0
1252,166.5073789033792,162.67971675433512,3
590,219.5676482673529,203.00778838804283,0
170,92.59295383933612,83.24325405044232,0
152,89.1602090682227,98.6177263882081,0
691,161.37089695013844,219.7580306599719,0
90,99.68473499388271,160.38458536552338,0
294,160.76656963544858,19.16335448070754,0
111,88.24512929310345,146.7474196371897,0
1144,145.869363293195,166.28107403948252,3
1166,149.19424470259483,153.83978901293852,3
175,86.84768343092837,88.1571475563452,0
309,176.82830305687875,27.72590165843428,0
145,85.11358111758861,109.65243767554392,0
320,187.65111168339456,19.748069929030407,0
300,172.65462730320135,18.199931499941897,0
266,137.85123456063363,30.314004396316648,0
172,85.24357999362701,87.66163360934502,0
6,156.1747343065779,203.4767967206004,0
795,179.91907993327533,68.95695057476019,1
960,197.6777148133956,75.28152225260226,1
395,261.63631055722874,54.39125877370958,0
1137,151.42925398511483,165.14505731591908,3
209,110.81104369045262,51.68019112614411,0
523,267.86785133999825,178.00659991290718,0
77,102.89966637576256,179.84592162431818,0
64,109.60501811972556,177.3186034690748,0
1198,159.5561712163328,137.00913906575423,3
393,264.9839293898875,53.495380918276624,0
99,100.79719894945237,158.852177278954,0
811,188.644934177597,77.36309858718681,1
418,286.26578746078013,78.51899718014482,0
753,152.71522750482606,75.30784423055871,1
559,240.5455696847244,200.2021295674741,0
222,109.51688349339229,50.44679128021522,0
652,159.2685281449021,205.8895996393149,0
0,156.7822354598796,206.5247400797008,0
935,218.3204068412279,80.2232716665427,1
1169,152.16694217099118,141.46385485033488,3
84,101.28886633039411,167.7529819098915,0
1015,144.97340762696192,76.78281669862719,1
108,97.1328471696892,151.61526830598922,0
113,94.76056026683705,143.95860425674925,0
1186,149.30039010340764,144.859787005054,3
208,101.3701829681834,56.95954840903983,0
18,147.89339712718848,203.29057394119403,0
20,146.04352462448728,206.77962837999627,0
512,272.7858037685588,166.93596401042623,0
433,281.8761978711069,100.5869267128436,0
662,142.790073912125,209.2160066251651,0
261,133.41142448719913,30.07944161321768,0
283,157.5900137559615,31.861914246371384,0
63,102.90792950440066,189.1498743198502,0
304,181.1825484396421,27.38155071272479,0
360,229.429197706494,28.454400614962992,0
1054,214.26084601614664,153.0112564661814,2
1177,141.2528824098614,142.5860581886392,3
16,136.69798920642185,197.66304299551257,0
101,99.90961080292804,151.84392720455423,0
1069,213.13187231410697,143.76174948175537,2
1062,216.95972528200952,145.51555500113312,2
591,212.0696373448075,206.564289329627,0
774,166.61061491819115,80.18367780698532,1
722,143.38575012599284,93.41944583952392,1
1100,225.8437441261298,136.0784553990011,2
930,230.12074666780683,83.86242502628278,1
608,196.0096881746343,213.15766934417252,0
1189,148.0637300768065,131.95886508191495,3
7,144.0676952830189,201.84693802028107,0
819,188.98654726178367,73.76842957079799,1
61,108.94834935097003,176.7489877171318,0
1127,225.25082717733287,155.13595068737237,2
1003,164.58318814320268,72.71462210054239,1
503,283.5255012391863,150.6529152293544,0
643,156.46387936730463,215.27201710460992,0
1244,158.37465639797432,157.99431952357378,3
973,188.8411682414692,64.92753761043758,1
796,174.00402234546837,77.52082594123402,1
285,154.6975630521127,20.001187601982224,0
543,255.9769039562597,193.27023287940784,0
33,131.56510554883533,199.47246352371903,0
764,155.37284212870563,73.333138172595,1
1193,155.07005881134037,134.65286525818198,3
1225,167.19863158150036,144.4364699811033,3
1084,220.1737825387501,134.45071597287966,2
998,165.98757983192445,62.99268730704023,1
444,288.5614371679152,106.45921739162652,0
19,136.7496005606009,196.68186859085893,0
328,200.6489743913378,27.96153400916341,0
519,275.53881516168684,170.106395292966,0
618,190.85031607690377,215.58965738551143,0
999,162.55395776634094,67.2716288905728,1
509,283.72672836161985,154.17711604387222,0
1001,170.8576746629266,63.66925552393661,1
573,237.8403188117832,198.445201878314,0
934,223.65574651604544,80.80234167314399,1
449,282.3288107053427,102.16010376704338,0
698,90.3263136369214,48.43120893383002,0
863,208.88572440333527,86.6529666608177,1
1231,164.9932328604872,149.2485924089899,3
993,180.4941863534104,61.62118387481229,1
1176,152.5971871825489,144.93499008751718,3
833,195.4535271704968,77.72485130153188,1
1175,147.5700682001042,149.00674727312116,3
1249,165.38976730702913,156.8473813566005,3
137,88.1258896746701,128.06890015186673,0
909,230.80711541912063,92.936171741044,1
295,164.89806655272582,23.949030601739537,0
366,238.49841352715416,32.322698654641044,0
751,151.9101475440932,85.67423724501651,1
1164,143.96217223808816,145.45401688994332,3
121,91.47724437469618,134.996057929487,0
88,101.24777196963473,171.85372501314384,0
198,93.50763222347094,67.92693882420463,0
629,180.5434422978621,209.9495637337208,0
242,123.75705570536302,40.23000568937141,0
506,279.29194826158016,155.8500980552007,0
1101,228.7411515734721,143.21981402210906,2
24,135.14461857313685,205.4094920503524,0
13,148.2743353181781,204.71612330386387,0
943,219.71891156091635,74.254818636768,1
204,97.63427136768928,57.61656891204399,0
812,185.5013565115118,74.10730993835841,1
564,248.35416096597007,194.6201383585868,0
414,272.9439907653231,74.06198692747887,0
1048,216.3264512310702,151.93331191339132,2
970,194.4544925673281,69.90349376237992,1
365,235.1777068258073,37.82636693451326,0
94,100.44175872753752,162.79070096897078,0
66,110.5917556685648,183.9871042872973,0
784,165.28300786204426,74.1960950646191,1
213,109.05753815407328,63.49357929594692,0
244,131.6255931757595,37.252826348330245,0
139,90.9731522513005,124.48135770110662,0
14,143.1053559960435,198.7484131097669,0
834,199.4854062414679,74.90688907472224,1
772,163.82705455165234,75.92081663798513,1
1042,222.2199808137608,164.07139086864896,2
184,89.41858670109292,70.56155431606811,0
189,91.36413007327296,76.16359530536238,0
1029,220.6794035984857,173.0108404269282,2
504,285.9336431555355,151.9306181255564,0
601,209.4137433729708,209.0730689944195,0
787,171.41832393577775,69.45894762701579,1
1078,219.70640945214373,134.29570809145048,2
849,203.1456007263932,84.02380549078549,1
598,207.89648275118307,207.68858957588395,0
46,120.03257447174946,198.2037526204137,0
985,184.526689482922,69.03685531813039,1
1245,158.9930217693272,160.28912738630635,3
1099,229.21678759991383,137.65418177422868,2
929,227.82748237131185,87.74175271806678,1
252,129.45422538668433,44.38352829501912,0
640,163.50165316468826,215.2351356185036,0
718,135.60174108190276,88.66650508140555,1
1098,228.8765661168144,136.58207721797032,2
1173,152.39023650123437,140.88740554515851,3
26,138.27772910508102,204.47517580408652,0
716,144.74877303455546,96.17792173584944,1
193,98.04263266664002,71.15883462718313,0
484,280.822244935052,144.82425887210667,0
1243,165.0448077363954,159.5753159734831,3
744,150.98993488053148,89.26560895974382,1
376,244.2202939860601,41.32744073653288,0
768,162.4493563963989,80.68724144735063,1
904,235.62739967735465,102.8022749209524,1
1158,142.51121945055436,152.02432964583636,3
712,143.0430574511749,95.50034228559464,1
1061,216.12035850924173,147.2594597681798,2
1246,155.90316648454564,158.4026928198153,3
541,262.1930229650798,188.562100319842,0
881,218.5162021809052,97.3537863874726,1
865,210.5508977321145,79.71777556775959,1
1012,160.96209161129647,67.84876795447212,1
344,214.860011976466,26.44799273666206,0
653,153.81994437663093,204.6470620580388,0
1021,162.46174611992348,90.88984401837592,1
432,287.034508234913,94.65417394386368,0
1178,146.2281488745349,143.7866835729107,3
948,215.6947981525533,72.43449750378443,1
54,116.12113338638416,182.7361825418037,0
673,141.0645351000276,208.00314443026,0
789,169.49456801980838,77.64323038207618,1
17,137.4709682093911,200.38415768939336,0
23,142.78751117095902,199.33896908032227,0
292,162.44459080958998,31.232008158769872,0
891,228.9737017103997,97.5272636510976,1
752,151.7139020022832,83.504183712452,1
1132,207.3835045287084,167.4309071031568,2
394,266.6063273530037,51.90066546248647,0
975,190.87110691452688,72.21349639705335,1
463,291.19872325414184,120.59076917247052,0
28,130.25056431873668,194.5625880639928,0
742,147.1219280520391,80.8864714898532,1
901,229.32530684283728,91.23256190518862,1
465,280.63518384262824,123.62476836557892,0
120,95.89730914783416,134.105361528946,0
370,246.35316589473555,44.47664839485873,0
321,192.20400444251533,28.39772272803713,0
40,119.50080480513289,197.5077096744107,0
123,90.89883559315436,136.63354833366526,0
392,258.37602790400365,57.927947022981925,0
494,289.85184525048186,148.3261014499052,0
481,285.337926943675,138.04099936873098,0
183,97.28001858528992,83.3385291395108,0
793,168.27846604977609,77.55096922887105,1
1036,218.4503468323056,165.72325680300372,2
614,200.7597840856862,214.84280324145945,0
932,224.6796288141975,91.77238997896684,1
658,153.47371840657,201.2656551986512,0
893,226.2142474084897,91.72922503259429,1
966,192.8894590793556,68.51713055662879,1
21,146.67646471372106,204.6415369753985,0
953,208.60357440134527,77.25652115174438,1
576,228.8215392606353,202.43166915828127,0
142,84.25965957139707,108.76169406959434,0
707,269.7233393802927,89.48977931368393,0
406,276.52929083380275,69.11702197585038,0
1207,164.03220889903508,141.07885161415413,3
604,202.67603771922668,208.11370549784,0
798,175.8878900628616,68.2991105820754,1
1262,158.51372775817154,157.38382997615437,3
330,196.1478569291619,23.17502184914224,0
944,221.9433057270248,78.31632769074531,1
118,95.70924535557047,145.88545800102497,0
676,137.6972424518729,200.16095377454195,0
203,104.57448676722922,63.65696461004944,0
480,287.0007963986846,137.75986360732622,0
249,131.81553802042546,37.06814178877431,0
636,166.0006223576837,208.6512148232191,0
124,86.1174290039511,132.39567251156802,0
45,120.34316967548664,198.79680965094144,0
1115,231.34953868416343,153.57319900289536,2
803,179.49529127730565,78.30087973307752,1
471,289.5940304968784,122.8133469503552,0
538,255.71059019887235,185.3818343720836,0
785,169.97153311868198,67.26833217853613,1
1261,155.23466292630624,160.38175320516416,3
885,223.17527894402625,91.92853191530008,1
340,215.66249667859657,25.07938001359128,0
1103,231.66304110410096,138.1555304174192,2
992,177.20961153846588,61.37439555401448,1
794,173.57146372140377,75.3723643124896,1
878,218.2421087842809,86.84917645311452,1
782,170.87039928096186,75.04809185578779,1
1030,226.6833246981735,163.99960283077542,2
197,102.88218361256212,68.63019915857217,0
755,158.08228851997083,77.69327633035181,1
263,139.04447682653617,40.43996438080632,0
542,257.918957480575,188.0992585545172,0
986,181.7423702248106,63.56977764960283,1
1217,168.53238347719275,147.62117197094136,3
306,171.84956501881052,28.082241809391405,0
699,159.77117995340464,4.943901944448726,0
15,144.15160831128935,202.1651605057297,0
757,160.75884432432665,75.47722109675522,1
462,289.1576184677439,116.22949373208206,0
1153,143.33448169514247,156.74395448360286,3
128,84.76949477335029,136.52400142736838,0
302,176.57262155584976,25.457276389986987,0
485,289.918249144034,137.06124572250434,0
1263,153.33884663345478,148.39280863365525,3
797,175.84290153307236,73.35283264153799,1
72,98.86717271651536,172.00383305916796,0
626,174.93107660431576,219.41027549977235,0
1075,222.55549515539107,143.24470145882373,2
404,268.5270152361961,61.608588164025264,0
487,290.1043424954562,144.8197609086708,0
1092,228.65673535578284,135.72788750020993,2
890,221.74575444620223,93.5836670257106,1
133,86.17221170203142,127.6206780462868,0
690,142.62275770641216,229.58576289334064,0
281,146.4121362447164,33.16948616824794,0
971,188.2185594827792,72.51645328903584,1
1083,218.76065308428457,137.00592356299933,2
220,106.45896926618497,50.71578572998931,0
976,188.33390259699183,63.71465747390789,1
127,85.84828225019292,135.21755058630868,0
322,198.1060072810129,25.093173574901527,0
537,260.6500906612101,190.300095167726,0
71,103.39538346946976,174.22466127875248,0
655,145.86662232453878,210.0287753881829,0
749,151.92795711515436,85.51866542849314,1
843,207.2335727570528,73.38989667062839,1
775,165.54199192973735,68.62065706791998,1
1129,232.85752557514144,160.1499723398622,2
765,154.1060609103297,74.22060245347387,1
1241,160.7681928681021,152.95123639169998,3
1190,147.23672853347472,133.57258729662055,3
710,134.57371163822265,96.08062125220329,1
1218,161.14731084737522,144.12544313613716,3
754,158.77108821427743,82.23895206736967,1
957,210.9106906393982,74.90803595997858,1
153,84.13506245730167,101.360113693168,0
1125,226.2500007359251,161.16048761314948,2
1260,162.7283526499642,151.13856684407506,3
860,212.0919032764009,78.5454999179471,1
2,159.2762892236282,196.7840534188802,0
212,100.76402223480014,56.46934454893528,0
978,189.03235509983693,62.80631690752705,1
824,186.965808370509,71.62805610315041,1
836,196.8212526343004,75.81031495887169,1
438,286.0053548184744,99.7582103768309,0
915,229.40509025159287,91.5913224511304,1
813,188.3956728176507,69.41445147045664,1
225,113.02739607179544,49.101436155298245,0
938,223.50785179905228,81.19640674108769,1
649,154.64897070896885,206.3538360950249,0
1034,227.2854396109195,161.38924454333716,2
79,100.60712530616388,169.29768672855613,0
1085,227.0724336449753,138.84832757999072,2
897,228.3180383364478,93.3558003215208,1
850,213.2587621942544,78.62391043832099,1
806,185.25502212541383,75.34383927662458,1
96,95.0951987576033,159.49278525760462,0
927,225.87707785107293,87.18793225119339,1
192,96.23122248585076,66.98877390417692,0
1211,158.59338320137903,142.7868614489053,3
1148,151.45126066262415,158.31459487677105,3
78,95.62489326482066,169.3678028234949,0
1168,145.3935297552354,142.8892621868987,3
884,224.0514721847688,90.50026934367465,1
159,94.65157388387752,99.3909223416515,0
1065,223.7031335103169,145.393943981787,2
42,117.02689550111631,192.4341365879013,0
383,254.92454047631955,45.37619499092148,0
173,91.10081714452802,88.43672628392375,0
968,192.9827522429907,69.00422280394008,1
588,223.1435238989021,201.3954845170681,0
681,128.80607795855997,206.4828905345181,0
936,225.5067944044951,81.22682070235521,1
845,198.2064545823946,82.05799168010799,1
1240,160.08619217845583,155.9836952112982,3
211,102.0878043006779,56.7808176283092,0
482,281.0365787941353,142.0939546552582,0
48,121.70825516532211,198.1572868693033,0
689,200.3663186975245,231.7874304243627,0
841,207.03319466008136,80.89999380277561,1
1031,227.9853982121845,165.04887234063943,2
461,287.5932341747274,115.44954616919506,0
1074,215.28724316478787,137.3207908671023,2
369,243.01349968607,41.70731847034813,0
615,196.00371419187127,212.3327766035792,0
196,95.0557470920482,60.567112866950026,0
188,89.55515672775454,69.07052239262526,0
1070,214.005936271116,148.8931316259998,2
1254,161.6350660298803,157.69304956060688,3
958,208.1996577773349,66.72724862614871,1
1172,141.44591042973067,145.24725556434066,3
131,91.18151006223236,128.22310880841945,0
459,281.88597099983326,120.88047349732238,0
206,104.13693238134134,64.2942601482909,0
607,206.13191723058247,210.27639265611447,0
565,238.4984878322888,201.68604444688543,0
56,106.6263065740801,186.16447690798748,0
515,269.5374836586356,160.82160403113647,0
777,169.23215259859882,73.51791135172539,1
429,289.3056421458517,88.6052129274513,0
734,149.35292452376302,82.1317745915091,1
44,117.40112499684156,190.64199799042285,0
130,83.87231097554911,129.43047347960402,0
495,291.2448568021359,148.70695874551473,0
788,173.36120067442943,68.61986424787528,1
950,206.32196545196243,71.88893838967073,1
967,196.25847212904964,71.45991716370025,1
961,205.91618716217755,73.70702650314797,1
641,164.5278191107957,210.3487445846208,0
460,286.1097046644582,121.13403500923891,0
187,90.31093290449668,69.4831886722821,0
134,87.02599014367863,131.1941005272331,0
597,208.0539595050468,211.08916991298872,0
112,89.96945393171798,143.37120207627896,0
1255,158.8966294310679,165.56871771651424,3
864,212.7626335924143,86.0866134976688,1
264,137.5376585157854,35.10143918722554,0
854,216.8733291528079,82.92659774491506,1
633,177.30050718621075,210.2199391189452,0
58,103.58287899859089,185.16876905103223,0
996,173.10823021367287,71.35215451010947,1
1227,160.80284367742158,141.8035525560132,3
164,95.4331857362306,94.55185274589952,0
1079,218.99085564701488,136.3683177789963,2
256,130.5156873793861,30.21737993883864,0
437,290.4111671841799,96.74704175529844,0
505,284.51828797024405,155.20481549316628,0
1197,154.3167713641468,130.4949686609378,3
822,190.1958273920241,77.73825813736642,1
158,87.55853665737963,95.50430728479688,0
1210,162.58836777669396,135.9944815821848,3
657,152.581066502759,201.5610344946472,0
584,230.39583752563493,203.18377168665893,0
232,114.27850277325427,41.58598341826854,0
583,227.12666624470992,210.89661705891308,0
589,212.88059271426457,206.22295731972304,0
497,284.95154065707027,143.29663697390708,0
951,214.7746411062901,79.2752064002168,1
1213,163.53674802206865,144.15692970710091,3
1229,165.65879693519346,152.5016624840569,3
388,260.4011188250766,52.65614710158678,0
251,128.77212544419177,40.14838343669032,0
990,182.7370334367308,70.44590205580499,1
594,209.2245315532636,207.6453182916241,0
359,223.08327990983537,35.838916545819814,0
446,288.61430552892045,107.7472716352682,0
575,232.433843647218,196.58570935261736,0
80,95.76167245701576,178.72995937491555,0
331,207.3763614528763,24.206860084521395,0
674,133.04239448121402,201.75937676219428,0
326,200.6718378765717,27.83176086400607,0
711,136.78016563939102,92.6562839799854,1
1194,147.58406816170535,139.72922950577492,3
578,232.0269252451453,204.11294301469889,0
210,106.0587090639768,52.464315971165206,0
634,174.49911731265146,213.09013937723125,0
853,210.34011923498792,85.2989279595339,1
991,170.2465330915344,62.54932983535417,1
353,222.92457105126863,25.511241860677103,0
1182,147.8236002039875,138.9685096639992,3
580,227.9038314916623,199.3949617287269,0
475,293.3841227198001,135.53324365378512,0
1140,154.2720861730307,166.0446153822504,3
93,89.48774077970022,166.16207568111895,0
180,93.57118886541328,77.94256539501242,0
36,119.625964537225,191.8689274398108,0
913,227.0918838359092,86.62318316672145,1
687,133.87098569644013,227.11858778540005,0
810,179.7341949960314,71.6591985771903,1
241,126.45421439225652,44.66416570201761,0
260,136.6236682892774,41.04381745052802,0
851,214.54447464154163,82.13634840306003,1
129,93.1783943802994,134.3787783117134,0
982,186.89420162340969,67.64104177672141,1
363,230.0192067479372,37.1511848109115,0
1251,156.1763641203317,167.59102156059384,3
234,123.10087919925564,43.15053391025532,0
534,262.26961878867365,181.11477094728053,0
593,208.7695999842525,201.8762911623645,0
347,223.10153149823068,26.18765273492386,0
804,185.73056531827785,67.45033930164237,1
1124,232.6611888053725,160.461405903634,2
1267,152.52464019203677,154.2545743906544,3
581,227.42724059873163,204.3752491294368,0
617,196.31643517863927,212.4772529087053,0
106,97.8168291740336,145.0164281405714,0
682,132.48210255093431,174.40631221703472,0
1265,162.09393982551944,152.82882054944918,3
964,198.7014999440788,63.73947802517591,1
902,229.2324595062964,99.2960639839796,1
1145,147.32499756371436,155.2622966133045,3
723,144.79175557781426,85.3903256860304,1
552,249.9873658472181,196.8894871124036,0
918,229.49682072740205,85.24078078789017,1
215,104.38571256451672,49.02475446502911,0
1004,160.10008177801382,61.433516996189496,1
221,113.47132208157944,53.49781844133531,0
284,157.76514619519716,26.526728609889176,0
62,107.3262094705278,187.776185685694,0
727,137.79306417687232,86.76301228471442,1
548,257.8277680233245,193.2552811183129,0
368,241.87095527345784,36.81794935459448,0
664,148.95438544164864,206.1029876500828,0
282,148.87805541990517,22.092006232850903,0
479,289.2882717098755,131.29836627429813,0
647,158.35036963989322,215.0342744186348,0
186,93.1076480084651,80.9532008935779,0
916,233.06710705118584,94.70903481732358,1
355,223.41183165095265,24.18380177214749,0
1071,224.49346001082333,138.36819854724553,2
270,149.46835344292322,33.3733682397384,0
621,188.8096731764101,216.57765401405567,0
1202,159.08540924857093,134.6147083532539,3
659,149.8154649006633,208.3588428800423,0
1055,223.893511673042,150.08297848556492,2
1109,227.9269390159293,152.10912848061866,2
605,203.3307401681514,206.3177695961392,0
154,94.6060620747627,98.8310003336955,0
642,162.57895582392726,206.99716735715,0
147,93.40886501696588,112.00246410774378,0
603,201.68029274025804,214.5650083420258,0
179,87.15964365294475,73.5676471776506,0
104,99.1472101179738,154.44605328926897,0
52,115.61893777168451,194.1802678736678,0
786,168.22677445015688,75.22960636579194,1
684,84.33810771913296,160.25143757226732,0
216,108.22655703307892,51.32203639616898,0
476,285.3134150234617,130.67364049724318,0
402,272.7601725395522,60.21640245581898,0
1002,170.93893399811213,70.8707207470303,1
572,238.87297467584887,203.0074290114112,0
852,206.29290850147896,75.565732299596,1
248,135.0517535642315,44.00453091106061,0
779,169.52449950031098,70.61104714218237,1
243,128.77460913676384,37.406668488544994,0
1135,149.31090565935048,162.80163511109765,3
1156,143.37812043887388,160.3246288446686,3
571,238.5352420264004,207.0699237056572,0
756,153.8678189202705,83.32161819929058,1
736,145.00214374245704,84.70298489203492,1
217,108.63219855796603,59.31469585302693,0
354,229.4791087915472,29.912825129654152,0
98,93.79135535716236,154.18943673842557,0
1119,231.841355218878,154.87864530964117,2
1032,220.12743337062568,162.56368193189854,2
567,243.35132221525512,200.6227402494148,0
92,95.26983528059108,165.2955785024737,0
725,147.91429332970364,94.77124146523528,1
81,96.75748730348052,178.0838104113244,0
907,236.19882598067647,92.84359579356794,1
337,209.8811242557101,21.081060278449115,0
488,281.48554011458134,143.163246447978,0
148,95.23137887437076,106.5391006328544,0
342,207.9853440035453,29.13781700636946,0
346,218.9484362440112,27.58982712734337,0
384,255.70975893247265,51.18939015344682,0
942,216.5687341019887,85.85550121037369,1
862,215.1454537348941,81.44025538414849,1
362,232.91542552578235,27.51128899210932,0
940,214.8872881010477,77.55689195699944,1
733,140.22663715845178,92.40675019144658,1
780,167.6565679035895,78.64088188789282,1
680,127.36742997706013,205.7864418574069,0
1060,214.1928132368521,143.0388909489019,2
660,143.38169247813838,211.6123899062068,0
518,269.22124907502763,168.46372697800058,0
524,261.2714688382162,170.94112354670034,0
688,155.14948309715467,241.81584575224792,0
1199,159.82987243913445,136.30068537759718,3
560,241.4018623350812,202.62073177900737,0
561,246.2005955378864,203.01320084531483,0
82,99.23475305342826,167.611209540095,0
815,187.34326447342733,76.2150629762437,1
1157,145.53536704968892,150.46321843164435,3
435,287.7199376530942,92.05058555095394,0
1067,217.88490278065785,139.9166393543896,2
1014,157.0382850810772,66.99505672296135,1
1256,153.55200907829632,156.03937979495896,3
231,120.88551986877594,48.74382433462711,0
928,231.1850622300736,88.12761840133322,1
293,164.26368724693154,22.818041287171923,0
516,272.6605664627608,163.3531828874394,0
276,150.58640417929118,25.09319414120557,0
554,253.23142596679136,197.54461305290303,0
866,210.0270239356292,85.79229229855144,1
411,278.8220899294786,73.1173114520048,0
498,285.4602206136434,143.81476508525157,0
956,208.59318794749143,76.53704436370487,1
426,284.4982242765025,86.16593682205985,0
899,225.65558286409825,99.04323980486112,1
760,158.03050132897013,75.31934979038505,1
1096,228.13844895084,134.229326479826,2
1219,167.25249655023686,142.80560471827766,3
835,199.1308683093561,78.4657723964691,1
1271,161.98342418072895,146.11983823414153,3
87,102.37652729072944,171.4128953990346,0
630,183.8357162838697,220.2644277218078,0
228,108.19907082321802,47.39517421435357,0
923,228.76499782059324,93.9188458439225,1
75,107.40542384982167,172.31009559825958,0
628,182.52539085411905,218.02703935720825,0
233,117.05903369272713,49.71280027227709,0
386,259.1509867315314,43.92603898562362,0
177,93.77789625806192,80.10510047408104,0
169,94.08772163713236,83.87128522012421,0
69,101.80695120070294,174.9376314052783,0
31,132.90198717856163,202.5483541064865,0
398,265.64554820130746,55.23767846402478,0
1203,158.05796573709162,131.50496518813634,3
701,143.0929467493978,15.709449488878022,0
318,183.85313540143792,19.284108894028293,0
625,186.07452383376847,215.14670757717772,0
880,225.59328727084224,95.42686476810007,1
9,144.042643898592,201.31519387411905,0
332,195.78727661977013,16.131032745674418,0
568,239.21077426211613,199.714968892895,0
511,273.0800615451718,159.16426733533763,0
696,103.0387676503132,32.81115947600313,0
109,97.59088958978673,143.07448764461077,0
262,136.07767685210797,38.71140446799399,0
246,124.59921360352028,37.20268615767952,0
410,276.6162587770305,76.21956109061892,0
1116,233.04795079868003,155.90825361245936,2
889,223.8216546438829,93.21068248261815,1
1010,157.75455989101184,73.67996112453255,1
1097,233.37732094627592,139.96072825251815,2
946,213.0207950045996,71.75311697656247,1
1215,165.1514043824746,145.55262776166478,3
1019,131.4407100297054,115.94398106652956,1
892,232.11141212133592,94.37400474689332,1
1239,162.10508493408332,153.58973620832847,3
1128,230.87397411313435,161.16240050235297,2
922,235.5404533539993,87.43621208746441,1
525,266.71212056517294,174.01818091829216,0
245,127.54806523526268,34.774451399525674,0
656,151.12605545299132,205.65487660070573,0
1035,228.95933398969453,163.47434282054735,2
847,209.7229365232351,82.31610032625957,1
178,96.0839224567981,77.40083250009349,0
472,293.4781746950238,130.8305755418259,0
721,139.8017116182969,84.31942750791598,1
41,124.1582189380251,197.2509133215933,0
984,189.5832403362926,68.75610713654157,1
1011,164.1094839649817,64.4638813468249,1
952,207.80143877230665,67.43916093944313,1
1146,143.67234999876806,164.84081370385633,3
235,114.25532281535529,42.3772889044609,0
919,231.84047747606297,89.90073305083456,1
161,88.69126073903597,99.0551992072442,0
83,97.4161499710574,167.4550596156801,0
1163,142.34671468793377,151.7882719057439,3
239,117.29246290783622,38.03788206192087,0
667,140.34120800250167,200.6097933753804,0
521,275.13602023228,165.5150521520726,0
818,183.5554300451684,76.69030025347678,1
1110,228.8267716589569,144.9105783697127,2
499,287.3772393241714,157.9161656579642,0
612,195.5302711658777,218.9496253170305,0
855,213.6467267192709,79.15967089410037,1
492,291.8640637508884,139.35753654424354,0
650,152.32431378608084,213.8702356858115,0
396,257.8189839613955,50.954083078716224,0
237,123.82118461388475,44.31653496520784,0
301,176.70037940536935,27.952185343126985,0
